"","Year","State","mk1","mk2","measure","other","type","chem_name","chem_index","Value"
"1613",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
"1614",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","HALOSULFURON-METHYL","128721","(D)"
"1615",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","HERBICIDE","KANTOR","129108","(D)"
"1616",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ABAMECTIN","122804","2.1"
"1617",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","ACETAMIPRID","99050","(D)"
"1618",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BIFENAZATE","586","(D)"
"1619",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","BIFENTHRIN","128825","(D)"
"1620",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CARBARYL","56801","(D)"
"1621",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","(D)"
"1622",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
"1623",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","CYFLUMETOFEN","138831","(D)"
"1624",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","DIAZINON","57801","(D)"
"1625",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENAZAQUIN","44501","(D)"
"1626",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","FENPYROXIMATE","129131","(D)"
"1627",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","IMIDACLOPRID","129099","(D)"
"1628",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","MALATHION","57701","(D)"
"1629",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","METHOXYFENOZIDE","121027","(D)"
"1630",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NALED","34401","(D)"
"1631",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","NOVALURON","124002","2.6"
"1632",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SPINETORAM","110007","1.8"
"1633",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SPIROMESIFEN","24875","(D)"
"1634",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","SULFOXAFLOR","5210","(D)"
"1635",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","INSECTICIDE","THIAMETHOXAM","60109","(D)"
"1636",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
"1637",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","CYTOKININS","116801","(D)"
"1638",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","ETHEPHON","99801","(D)"
"1639",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","INDOLEBUTYRIC ACID","46701","(D)"
"1640",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
"1641",2021,"FLORIDA","BEARING","APPLICATIONS","NUMBER","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(D)"
"1642",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","AZOXYSTROBIN","128810","(D)"
"1643",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BACILLUS SUBTILIS","6479","(D)"
"1644",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BORAX DECAHYDRATE","11102","(D)"
"1645",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","BOSCALID","128008","(D)"
"1646",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CAPTAN","81301","61"
"1647",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CYFLUFENAMID","555550","(D)"
"1648",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","CYPRODINIL","288202","65"
"1649",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","DIFENOCONAZOLE","128847","(D)"
"1650",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FENHEXAMID","90209","(D)"
"1651",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FLUDIOXONIL","71503","66"
"1652",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FLUOPYRAM","80302","(D)"
"1653",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","FOSETYL-AL","123301","(D)"
"1654",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","MEFENOXAM","113502","(D)"
"1655",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
"1656",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","PROPICONAZOLE","122101","(D)"
"1657",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","PYDIFLUMETOFEN","90110","(D)"
"1658",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","PYRACLOSTROBIN","99100","(D)"
"1659",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","PYRIMETHANIL","288201","(D)"
"1660",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","TETRACONAZOLE","120603","(D)"
"1661",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","THIOPHANATE-METHYL","102001","(D)"
"1662",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","THIRAM","79801","61"
"1663",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","TOTAL",NA,"66"
"1664",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","FUNGICIDE","TRIFLUMIZOLE","128879","(D)"
"1665",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","CARFENTRAZONE-ETHYL","128712","(D)"
"1666",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","CLETHODIM","121011","(D)"
"1667",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","COPPER ETHANOLAMINE","24409","(D)"
"1668",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","DIMETHENAMID","129051","(D)"
"1669",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","FLUMIOXAZIN","129034","(D)"
"1670",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","FLUROXYPYR 1-MHE","128968","(D)"
"1671",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
"1672",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","HALOSULFURON-METHYL","128721","(D)"
"1673",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","KANTOR","129108","(D)"
"1674",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","HERBICIDE","TOTAL",NA,"9"
"1675",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","ABAMECTIN","122804","7"
"1676",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","ACETAMIPRID","99050","(D)"
"1677",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENAZATE","586","(D)"
"1678",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENTHRIN","128825","(D)"
"1679",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CARBARYL","56801","(D)"
"1680",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CHLORANTRANILIPROLE","90100","(D)"
"1681",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CYANTRANILIPROLE","90098","(D)"
"1682",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","CYFLUMETOFEN","138831","(D)"
"1683",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","DIAZINON","57801","(D)"
"1684",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","FENAZAQUIN","44501","(D)"
"1685",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","FENPYROXIMATE","129131","(D)"
"1686",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","IMIDACLOPRID","129099","(D)"
"1687",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","MALATHION","57701","(D)"
"1688",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","METHOXYFENOZIDE","121027","(D)"
"1689",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","NALED","34401","(D)"
"1690",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","NOVALURON","124002","58"
"1691",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","SPINETORAM","110007","57"
"1692",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","SPIROMESIFEN","24875","(D)"
"1693",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","SULFOXAFLOR","5210","(D)"
"1694",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","THIAMETHOXAM","60109","(D)"
"1695",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","INSECTICIDE","TOTAL",NA,"62"
"1696",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
"1697",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","OTHER","CYTOKININS","116801","(D)"
"1698",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","OTHER","ETHEPHON","99801","(D)"
"1699",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","OTHER","INDOLEBUTYRIC ACID","46701","(D)"
"1700",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","OTHER","METAM-POTASSIUM","39002","(D)"
"1701",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","OTHER","PSEUDOMONAS CHLORORAPHIS STRAIN AFS009","6800","(D)"
"1702",2021,"FLORIDA","BEARING","TREATED","PCT OF AREA BEARING","AVG","OTHER","TOTAL",NA,"49"
"1703",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","AZOXYSTROBIN","128810","5,500"
"1704",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS MBI 600","129082","(NA)"
"1705",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BACILLUS AMYLOLIQUEFACIENS STRAIN D747","16482","(NA)"
"1706",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BACILLUS PUMILUS","6485","(NA)"
"1707",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BACILLUS SUBT. GB03","129068","(NA)"
"1708",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BACILLUS SUBTILIS","6479","(NA)"
"1709",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BLAD","30006","1,200"
"1710",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BORAX DECAHYDRATE","11102","300"
"1711",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BOSCALID","128008","6,200"
"1712",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","BT SUBSP KURSTAKI EVB-113-19","6544","(NA)"
"1713",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CAPTAN","81301","283,500"
"1714",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","COPPER HYDROXIDE","23401","(D)"
"1715",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","COPPER OCTANOATE","23306","(D)"
"1716",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CYFLUFENAMID","555550","400"
"1717",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","CYPRODINIL","288202","16,600"
"1718",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","DIFENOCONAZOLE","128847","900"
"1719",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FENHEXAMID","90209","15,000"
"1720",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FLUDIOXONIL","71503","11,100"
"1721",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FLUOPYRAM","80302","3,900"
"1722",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FLUXAPYROXAD","138009","3,900"
"1723",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","FOSETYL-AL","123301","34,200"
"1724",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","ISOFETAMID","270000","(D)"
"1725",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","MEFENOXAM","113502","9,300"
"1726",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","MONO-POTASSIUM SALT","76416","(D)"
"1727",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","MYCLOBUTANIL","128857","5,600"
"1728",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PENTHIOPYRAD","90112","7,000"
"1729",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","POLYOXIN D ZINC SALT","230000","1,400"
"1730",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","POTASSIUM BICARBON.","73508","11,300"
"1731",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PROPICONAZOLE","122101","1,600"
"1732",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PYRACLOSTROBIN","99100","7,400"
"1733",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","PYRIMETHANIL","288201","9,300"
"1734",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","QUINOLINE","55459","4,800"
"1735",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","STREPTOMYCES LYDICUS","6327","(NA)"
"1736",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","SULFUR","77501","686,000"
"1737",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TETRACONAZOLE","120603","600"
"1738",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","THIOPHANATE-METHYL","102001","3,300"
"1739",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","THIRAM","79801","90,900"
"1740",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TOTAL",NA,"1,233,500"
"1741",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TRICHODERMA HARZ.","119202","(NA)"
"1742",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TRIFLOXYSTROBIN","129112","4,200"
"1743",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"FUNGICIDE","TRIFLUMIZOLE","128879","7,200"
"1744",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","CARFENTRAZONE-ETHYL","128712","200"
"1745",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","FLUMIOXAZIN","129034","1,100"
"1746",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","GLUFOSINATE-AMMONIUM","128850","(D)"
"1747",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","GLYPHOSATE ISO. SALT","103601","(D)"
"1748",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","GLYPHOSATE POT. SALT","103613","(D)"
"1749",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","NAPROPAMIDE","103001","(D)"
"1750",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","OXYFLUORFEN","111601","1,300"
"1751",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","PARAQUAT","61601","(D)"
"1752",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","PENDIMETHALIN","108501","5,500"
"1753",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","SULFENTRAZONE","129081","(D)"
"1754",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"HERBICIDE","TOTAL",NA,"10,200"
"1755",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ABAMECTIN","122804","500"
"1756",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ACEQUINOCYL","6329","5,400"
"1757",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ACETAMIPRID","99050","2,800"
"1758",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","AZADIRACHTIN","121701","800"
"1759",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BEAUVERIA BASSIANA","128924","(NA)"
"1760",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BIFENAZATE","586","17,900"
"1761",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BIFENTHRIN","128825","7,300"
"1762",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT KURSTAK ABTS-1857","6523","(NA)"
"1763",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT KURSTAKI ABTS-351","6522","(NA)"
"1764",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT KURSTAKI SA-11","6519","(NA)"
"1765",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BT SUB AIZAWAI GC-91","6426","(NA)"
"1766",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BUPROFEZIN","275100","(D)"
"1767",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","BURKHOLDERIA A396 CELLS & MEDIA","6534","(NA)"
"1768",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CARBARYL","56801","(D)"
"1769",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CHLORANTRANILIPROLE","90100","1,900"
"1770",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CHLORPYRIFOS","59101","(D)"
"1771",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA","16329","(NA)"
"1772",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CYANTRANILIPROLE","90098","900"
"1773",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","CYFLUMETOFEN","138831","5,200"
"1774",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ETOXAZOLE","107091","1,200"
"1775",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENBUTATIN-OXIDE","104601","(D)"
"1776",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENPROPATHRIN","127901","6,000"
"1777",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FENPYROXIMATE","129131","400"
"1778",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FLONICAMID","128016","3,300"
"1779",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","FLUPYRADIFURONE","122304","4,800"
"1780",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","HELICOVERPA ZEA NPV","107300","(NA)"
"1781",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","HEXYTHIAZOX","128849","2,300"
"1782",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","IMIDACLOPRID","129099","3,500"
"1783",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","MALATHION","57701","56,700"
"1784",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","METHOXYFENOZIDE","121027","3,300"
"1785",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NALED","34401","12,700"
"1786",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NEEM OIL","25006","1,100"
"1787",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NEEM OIL, CLAR. HYD.","25007","51,600"
"1788",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","NOVALURON","124002","4,600"
"1789",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PIPERONYL BUTOXIDE","67501","1,200"
"1790",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","POTASSIUM SALTS","79021","(D)"
"1791",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PYRETHRINS","69001","200"
"1792",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PYRIDABEN","129105","(D)"
"1793",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","PYRIPROXYFEN","129032","100"
"1794",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SOYBEAN OIL","31605","(D)"
"1795",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPINETORAM","110007","2,300"
"1796",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPINOSAD","110003","600"
"1797",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SPIROMESIFEN","24875","1,800"
"1798",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","SULFOXAFLOR","5210","1,000"
"1799",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","THIAMETHOXAM","60109","1,400"
"1800",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","TOTAL",NA,"212,600"
"1801",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"INSECTICIDE","ZETA-CYPERMETHRIN","129064","(D)"
"1802",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","ACIBENZOLAR-S-METHYL","61402","(D)"
"1803",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","AUREOBASIDIUM PULLULANS DSM 14940","46010","(NA)"
"1804",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","AUREOBASIDIUM PULLULANS DSM 14941","36010","(NA)"
"1805",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","BT KURSTAKI SA-12","6518","(NA)"
"1806",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","CAPRIC ACID","128955","(D)"
"1807",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","CAPRYLIC ACID","128919","(D)"
"1808",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","CHLOROPICRIN","81501","6,146,600"
"1809",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","DICHLOROPROPENE","29001","1,045,700"
"1810",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","FLUTRIAFOL","128940","1,700"
"1811",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","GLIOCLADIUM VIRENS","129000","(D)"
"1812",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","HYDROGEN PEROXIDE","595","(D)"
"1813",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","IRON PHOSPHATE","34903","100"
"1814",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","METALDEHYDE","53001","(D)"
"1815",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","METAM-POTASSIUM","39002","254,000"
"1816",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","METAM-SODIUM","39003","244,000"
"1817",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","PAECILOMYCES FUMOSOR","115002","(D)"
"1818",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","PEROXYACETIC ACID","63201","(D)"
"1819",2019,"CALIFORNIA","BEARING","APPLICATIONS","LB",NA,"OTHER","POTASSIUM SILICATE","72606","(D)"
